date,open,high,low,close,volume,dividend,split
2018-03-22,170.0,172.67999267578125,168.60000610351562,168.85000610351562,41490800,0,0
2018-03-23,168.38999938964844,169.9199981689453,164.94000244140625,164.94000244140625,41028800,0,0
2018-03-26,168.07000732421875,173.10000610351562,166.44000244140625,172.77000427246094,37541200,0,0
2018-03-27,173.67999267578125,175.14999389648438,166.9199981689453,168.33999633789062,40922600,0,0
2018-03-28,167.25,170.02000427246094,165.19000244140625,166.47999572753906,41668500,0,0
2018-03-29,167.80999755859375,171.75,166.89999389648438,167.77999877929688,38398500,0,0
2018-04-02,166.63999938964844,168.94000244140625,164.47000122070312,166.67999267578125,37586800,0,0
2018-04-03,167.63999938964844,168.75,164.8800048828125,168.38999938964844,30278000,0,0
2018-04-04,164.8800048828125,172.00999450683594,164.77000427246094,171.61000061035156,34605500,0,0
2018-04-05,172.5800018310547,174.22999572753906,172.0800018310547,172.8000030517578,26933200,0,0
2018-04-06,170.97000122070312,172.47999572753906,168.1999969482422,168.3800048828125,35005300,0,0
2018-04-09,169.8800048828125,173.08999633789062,169.85000610351562,170.0500030517578,29017700,0,0
2018-04-10,173.0,174.0,171.52999877929688,173.25,28408600,0,0
2018-04-11,172.22999572753906,173.9199981689453,171.6999969482422,172.44000244140625,22431600,0,0
2018-04-12,173.41000366210938,175.0,173.0399932861328,174.13999938964844,22889300,0,0
2018-04-13,174.77999877929688,175.83999633789062,173.85000610351562,174.72999572753906,25124300,0,0
2018-04-16,175.02999877929688,176.19000244140625,174.8300018310547,175.82000732421875,21578400,0,0
2018-04-17,176.49000549316406,178.94000244140625,176.41000366210938,178.24000549316406,26605400,0,0
2018-04-18,177.80999755859375,178.82000732421875,176.8800048828125,177.83999633789062,20754500,0,0
2018-04-19,173.75999450683594,175.38999938964844,172.66000366210938,172.8000030517578,34808800,0,0
2018-04-20,170.60000610351562,171.22000122070312,165.42999267578125,165.72000122070312,65491100,0,0
2018-04-23,166.8300018310547,166.9199981689453,164.08999633789062,165.24000549316406,36515500,0,0
2018-04-24,165.6699981689453,166.3300018310547,161.22000122070312,162.94000244140625,33692000,0,0
2018-04-25,162.6199951171875,165.4199981689453,162.41000366210938,163.64999389648438,28382100,0,0
2018-04-26,164.1199951171875,165.72999572753906,163.3699951171875,164.22000122070312,27963000,0,0
2018-04-27,164.0,164.3300018310547,160.6300048828125,162.32000732421875,35655800,0,0
2018-04-30,162.1300048828125,167.25999450683594,161.83999633789062,165.25999450683594,42427400,0,0
2018-05-01,166.41000366210938,169.1999969482422,165.27000427246094,169.10000610351562,53569400,0,0
2018-05-02,175.22999572753906,177.75,173.8000030517578,176.57000732421875,66539400,0,0
2018-05-03,175.8800048828125,177.5,174.44000244140625,176.88999938964844,34068200,0,0
2018-05-04,178.25,184.25,178.1699981689453,183.8300018310547,56201300,0,0
2018-05-07,185.17999267578125,187.6699981689453,184.75,185.16000366210938,42451400,0,0
2018-05-08,184.99000549316406,186.22000122070312,183.6699981689453,186.0500030517578,28402800,0,0
2018-05-09,186.5500030517578,187.39999389648438,185.22000122070312,187.36000061035156,23211200,0,0
2018-05-10,187.74000549316406,190.3699951171875,187.64999389648438,190.0399932861328,27989300,0,0
2018-05-11,189.49000549316406,190.05999755859375,187.4499969482422,188.58999633789062,26212200,0,0
2018-05-14,189.00999450683594,189.52999877929688,187.86000061035156,188.14999389648438,20778800,0,0
2018-05-15,186.77999877929688,187.07000732421875,185.10000610351562,186.44000244140625,23695200,0,0
2018-05-16,186.07000732421875,188.4600067138672,186.0,188.17999267578125,19183100,0,0
2018-05-17,188.0,188.91000366210938,186.36000061035156,186.99000549316406,17294000,0,0
2018-05-18,187.19000244140625,187.80999755859375,186.1300048828125,186.30999755859375,18297700,0,0
2018-05-21,188.0,189.27000427246094,186.91000366210938,187.6300048828125,18400800,0,0
2018-05-22,188.3800048828125,188.8800048828125,186.77999877929688,187.16000366210938,15240700,0,0
2018-05-23,186.35000610351562,188.5,185.75999450683594,188.36000061035156,20058400,0,0
2018-05-24,188.77000427246094,188.83999633789062,186.2100067138672,188.14999389648438,23234000,0,0
2018-05-25,188.22999572753906,189.64999389648438,187.64999389648438,188.5800018310547,17461000,0,0
2018-05-29,187.60000610351562,188.75,186.8699951171875,187.89999389648438,22514100,0,0
2018-05-30,187.72000122070312,188.0,186.77999877929688,187.5,18690500,0,0
2018-05-31,187.22000122070312,188.22999572753906,186.13999938964844,186.8699951171875,27482800,0,0
2018-06-01,187.99000549316406,190.25999450683594,187.75,190.24000549316406,23442500,0,0
2018-06-04,191.63999938964844,193.4199981689453,191.35000610351562,191.8300018310547,26266200,0,0
2018-06-05,193.07000732421875,193.94000244140625,192.36000061035156,193.30999755859375,21566000,0,0
2018-06-06,193.6300048828125,194.0800018310547,191.9199981689453,193.97999572753906,20933600,0,0
2018-06-07,194.13999938964844,194.1999969482422,192.33999633789062,193.4600067138672,21347200,0,0
2018-06-08,191.1699981689453,192.0,189.77000427246094,191.6999969482422,26656800,0,0
2018-06-11,191.35000610351562,191.97000122070312,190.2100067138672,191.22999572753906,18308500,0,0
2018-06-12,191.38999938964844,192.61000061035156,191.14999389648438,192.27999877929688,16911100,0,0
2018-06-13,192.4199981689453,192.8800048828125,190.44000244140625,190.6999969482422,21638400,0,0
2018-06-14,191.5500030517578,191.57000732421875,190.22000122070312,190.8000030517578,21610100,0,0
2018-06-15,190.02999877929688,190.16000366210938,188.25999450683594,188.83999633789062,61719200,0,0
2018-06-18,187.8800048828125,189.22000122070312,187.1999969482422,188.74000549316406,18484900,0,0
2018-06-19,185.13999938964844,186.3300018310547,183.4499969482422,185.69000244140625,33578500,0,0
2018-06-20,186.35000610351562,187.1999969482422,185.72999572753906,186.5,20628700,0,0
2018-06-21,187.25,188.35000610351562,184.94000244140625,185.4600067138672,25711900,0,0
2018-06-22,186.1199951171875,186.14999389648438,184.6999969482422,184.9199981689453,27200400,0,0
2018-06-25,183.39999389648438,184.9199981689453,180.72999572753906,182.1699981689453,31663100,0,0
2018-06-26,182.99000549316406,186.52999877929688,182.5399932861328,184.42999267578125,24569200,0,0
2018-06-27,185.22999572753906,187.27999877929688,184.02999877929688,184.16000366210938,25285300,0,0
2018-06-28,184.10000610351562,186.2100067138672,183.8000030517578,185.5,17365200,0,0
2018-06-29,186.2899932861328,187.19000244140625,182.91000366210938,185.11000061035156,22737700,0,0
2018-07-02,183.82000732421875,187.3000030517578,183.4199981689453,187.17999267578125,17731300,0,0
2018-07-03,187.7899932861328,187.9499969482422,183.5399932861328,183.9199981689453,13954800,0,0
2018-07-05,185.25999450683594,186.41000366210938,184.27999877929688,185.39999389648438,16604200,0,0
2018-07-06,185.4199981689453,188.42999267578125,185.1999969482422,187.97000122070312,17485200,0,0
2018-07-09,189.5,190.67999267578125,189.3000030517578,190.5800018310547,19756600,0,0
2018-07-10,190.7100067138672,191.27999877929688,190.17999267578125,190.35000610351562,15939100,0,0
2018-07-11,188.5,189.77999877929688,187.61000061035156,187.8800048828125,18831500,0,0
2018-07-12,189.52999877929688,191.41000366210938,189.30999755859375,191.02999877929688,18041100,0,0
2018-07-13,191.0800018310547,191.83999633789062,190.89999389648438,191.3300018310547,12513900,0,0
2018-07-16,191.52000427246094,192.64999389648438,190.4199981689453,190.91000366210938,15043100,0,0
2018-07-17,189.75,191.8699951171875,189.1999969482422,191.4499969482422,15534500,0,0
2018-07-18,191.77999877929688,191.8000030517578,189.92999267578125,190.39999389648438,16393400,0,0
2018-07-19,189.69000244140625,192.5500030517578,189.69000244140625,191.8800048828125,20286800,0,0
2018-07-20,191.77999877929688,192.42999267578125,190.1699981689453,191.44000244140625,20676200,0,0
2018-07-23,190.67999267578125,191.9600067138672,189.55999755859375,191.61000061035156,15989400,0,0
2018-07-24,192.4499969482422,193.66000366210938,192.0500030517578,193.0,18697900,0,0
2018-07-25,193.05999755859375,194.85000610351562,192.42999267578125,194.82000732421875,16709900,0,0
2018-07-26,194.61000061035156,195.9600067138672,193.61000061035156,194.2100067138672,19076000,0,0
2018-07-27,194.99000549316406,195.19000244140625,190.10000610351562,190.97999572753906,24024000,0,0
2018-07-30,191.89999389648438,192.1999969482422,189.07000732421875,189.91000366210938,21029500,0,0
2018-07-31,190.3000030517578,192.13999938964844,189.33999633789062,190.2899932861328,39373000,0,0
2018-08-01,199.1300048828125,201.75999450683594,197.30999755859375,201.5,67935700,0,0
2018-08-02,200.5800018310547,208.3800048828125,200.35000610351562,207.38999938964844,62404000,0,0
2018-08-03,207.02999877929688,208.74000549316406,205.47999572753906,207.99000549316406,33447400,0,0
2018-08-06,208.0,209.25,207.07000732421875,209.07000732421875,25425400,0,0
2018-08-07,209.32000732421875,209.5,206.75999450683594,207.11000061035156,25587400,0,0
2018-08-08,206.0500030517578,207.80999755859375,204.52000427246094,207.25,22525500,0,0
2018-08-09,209.52999877929688,209.77999877929688,207.1999969482422,208.8800048828125,23492600,0,0
2018-08-10,207.36000061035156,209.10000610351562,206.6699981689453,207.52999877929688,24611200,0,0
2018-08-13,209.30999755859375,210.9499969482422,207.6999969482422,208.8699951171875,25890900,0,0
2018-08-14,210.16000366210938,210.55999755859375,208.25999450683594,209.75,20748000,0,0
2018-08-15,209.22000122070312,210.74000549316406,208.3300018310547,210.24000549316406,28807600,0,0
2018-08-16,211.75,213.80999755859375,211.47000122070312,213.32000732421875,28500400,0,0
2018-08-17,213.44000244140625,217.9499969482422,213.16000366210938,217.5800018310547,35427000,0,0
2018-08-20,218.10000610351562,219.17999267578125,215.11000061035156,215.4600067138672,30287700,0,0
2018-08-21,216.8000030517578,217.19000244140625,214.02999877929688,215.0399932861328,26159800,0,0
2018-08-22,214.10000610351562,216.36000061035156,213.83999633789062,215.0500030517578,19018100,0,0
2018-08-23,214.64999389648438,217.0500030517578,214.60000610351562,215.49000549316406,18883200,0,0
2018-08-24,216.60000610351562,216.89999389648438,215.11000061035156,216.16000366210938,18476400,0,0
2018-08-27,217.14999389648438,218.74000549316406,216.3300018310547,217.94000244140625,20525100,0,0
2018-08-28,219.00999450683594,220.5399932861328,218.9199981689453,219.6999969482422,22776800,0,0
2018-08-29,220.14999389648438,223.49000549316406,219.41000366210938,222.97999572753906,27254800,0,0
2018-08-30,223.25,228.25999450683594,222.39999389648438,225.02999877929688,48793800,0,0
2018-08-31,226.50999450683594,228.8699951171875,226.0,227.6300048828125,43340100,0,0
2018-09-04,228.41000366210938,229.17999267578125,226.6300048828125,228.36000061035156,27390100,0,0
2018-09-05,228.99000549316406,229.6699981689453,225.10000610351562,226.8699951171875,33333000,0,0
2018-09-06,226.22999572753906,227.35000610351562,221.3000030517578,223.10000610351562,34290000,0,0
2018-09-07,221.85000610351562,225.3699951171875,220.7100067138672,221.3000030517578,37619800,0,0
2018-09-10,220.9499969482422,221.85000610351562,216.47000122070312,218.3300018310547,39516500,0,0
2018-09-11,218.00999450683594,224.3000030517578,216.55999755859375,223.85000610351562,35749000,0,0
2018-09-12,224.94000244140625,225.0,219.83999633789062,221.07000732421875,49278700,0,0
2018-09-13,223.52000427246094,228.35000610351562,222.57000732421875,226.41000366210938,41706400,0,0
2018-09-14,225.75,226.83999633789062,222.52000427246094,223.83999633789062,31999300,0,0
2018-09-17,222.14999389648438,222.9499969482422,217.27000427246094,217.8800048828125,37195100,0,0
2018-09-18,217.7899932861328,221.85000610351562,217.1199951171875,218.24000549316406,31571700,0,0
2018-09-19,218.5,219.6199951171875,215.3000030517578,218.3699951171875,27123800,0,0
2018-09-20,220.24000549316406,222.27999877929688,219.14999389648438,220.02999877929688,26608800,0,0
2018-09-21,220.77999877929688,221.36000061035156,217.2899932861328,217.66000366210938,96246700,0,0
2018-09-24,216.82000732421875,221.25999450683594,216.6300048828125,220.7899932861328,27693400,0,0
2018-09-25,219.75,222.82000732421875,219.6999969482422,222.19000244140625,24554400,0,0
2018-09-26,221.0,223.75,219.75999450683594,220.4199981689453,23984700,0,0
2018-09-27,223.82000732421875,226.44000244140625,223.5399932861328,224.9499969482422,30181200,0,0
2018-09-28,224.7899932861328,225.83999633789062,224.02000427246094,225.74000549316406,22929400,0,0
2018-10-01,227.9499969482422,229.4199981689453,226.35000610351562,227.25999450683594,23600800,0,0
2018-10-02,227.25,230.0,226.6300048828125,229.27999877929688,24788200,0,0
2018-10-03,230.0500030517578,233.47000122070312,229.77999877929688,232.07000732421875,28654800,0,0
2018-10-04,230.77999877929688,232.35000610351562,226.72999572753906,227.99000549316406,32042000,0,0
2018-10-05,227.9600067138672,228.41000366210938,220.5800018310547,224.2899932861328,33580500,0,0
2018-10-08,222.2100067138672,224.8000030517578,220.1999969482422,223.77000427246094,29663900,0,0
2018-10-09,223.63999938964844,227.27000427246094,222.25,226.8699951171875,26891000,0,0
2018-10-10,225.4600067138672,226.35000610351562,216.0500030517578,216.36000061035156,41990600,0,0
2018-10-11,214.52000427246094,219.5,212.32000732421875,214.4499969482422,53124400,0,0
2018-10-12,220.4199981689453,222.8800048828125,216.83999633789062,222.11000061035156,40337900,0,0
2018-10-15,221.16000366210938,221.8300018310547,217.27000427246094,217.36000061035156,30791000,0,0
2018-10-16,218.92999267578125,222.99000549316406,216.75999450683594,222.14999389648438,29184000,0,0
2018-10-17,222.3000030517578,222.63999938964844,219.33999633789062,221.19000244140625,22885400,0,0
2018-10-18,217.86000061035156,219.74000549316406,213.0,216.02000427246094,32581300,0,0
2018-10-19,218.05999755859375,221.25999450683594,217.42999267578125,219.30999755859375,33078700,0,0
2018-10-22,219.7899932861328,223.36000061035156,218.94000244140625,220.64999389648438,28792100,0,0
2018-10-23,215.8300018310547,223.25,214.6999969482422,222.72999572753906,38767800,0,0
2018-10-24,222.60000610351562,224.22999572753906,214.5399932861328,215.08999633789062,40925500,0,0
2018-10-25,217.7100067138672,221.3800048828125,216.75,219.8000030517578,29855800,0,0
2018-10-26,215.89999389648438,220.19000244140625,212.6699981689453,216.3000030517578,47258400,0,0
2018-10-29,219.19000244140625,219.69000244140625,206.08999633789062,212.24000549316406,45935500,0,0
2018-10-30,211.14999389648438,215.17999267578125,209.27000427246094,213.3000030517578,36660000,0,0
2018-10-31,216.8800048828125,220.4499969482422,216.6199951171875,218.86000061035156,38358900,0,0
2018-11-01,219.0500030517578,222.36000061035156,216.80999755859375,222.22000122070312,58323200,0,0
2018-11-02,209.5500030517578,213.64999389648438,205.42999267578125,207.47999572753906,91328700,0,0
2018-11-05,204.3000030517578,204.38999938964844,198.1699981689453,201.58999633789062,66163700,0,0
2018-11-06,201.9199981689453,204.72000122070312,201.69000244140625,203.77000427246094,31882900,0,0
2018-11-07,205.97000122070312,210.05999755859375,204.1300048828125,209.9499969482422,33424400,0,0
2018-11-08,209.97999572753906,210.1199951171875,206.75,208.49000549316406,25362600,0,0
2018-11-09,205.5500030517578,206.00999450683594,202.25,204.47000122070312,34365800,0,0
2018-11-12,199.0,199.85000610351562,193.7899932861328,194.1699981689453,51135500,0,0
2018-11-13,191.6300048828125,197.17999267578125,191.4499969482422,192.22999572753906,46882900,0,0
2018-11-14,193.89999389648438,194.47999572753906,185.92999267578125,186.8000030517578,60801000,0,0
2018-11-15,188.38999938964844,191.97000122070312,186.89999389648438,191.41000366210938,46478800,0,0
2018-11-16,190.5,194.97000122070312,189.4600067138672,193.52999877929688,36928300,0,0
2018-11-19,190.0,190.6999969482422,184.99000549316406,185.86000061035156,41925300,0,0
2018-11-20,178.3699951171875,181.47000122070312,175.50999450683594,176.97999572753906,67825200,0,0
2018-11-21,179.72999572753906,180.27000427246094,176.5500030517578,176.77999877929688,31124200,0,0
2018-11-23,174.94000244140625,176.60000610351562,172.10000610351562,172.2899932861328,23624000,0,0
2018-11-26,174.24000549316406,174.9499969482422,170.25999450683594,174.6199951171875,44998500,0,0
2018-11-27,171.50999450683594,174.77000427246094,170.8800048828125,174.24000549316406,41387400,0,0
2018-11-28,176.72999572753906,181.2899932861328,174.92999267578125,180.94000244140625,46062500,0,0
2018-11-29,182.66000366210938,182.8000030517578,177.6999969482422,179.5500030517578,41770000,0,0
2018-11-30,180.2899932861328,180.3300018310547,177.02999877929688,178.5800018310547,39531500,0,0
2018-12-03,184.4600067138672,184.94000244140625,181.2100067138672,184.82000732421875,40802500,0,0
2018-12-04,180.9499969482422,182.38999938964844,176.27000427246094,176.69000244140625,41344300,0,0
2018-12-06,171.75999450683594,174.77999877929688,170.4199981689453,174.72000122070312,43098400,0,0
2018-12-07,173.49000549316406,174.49000549316406,168.3000030517578,168.49000549316406,42281600,0,0
2018-12-10,165.0,170.08999633789062,163.3300018310547,169.60000610351562,62026000,0,0
2018-12-11,171.66000366210938,171.7899932861328,167.0,168.6300048828125,47281700,0,0
2018-12-12,170.39999389648438,171.9199981689453,169.02000427246094,169.10000610351562,35627700,0,0
2018-12-13,170.49000549316406,172.57000732421875,169.5500030517578,170.9499969482422,31898600,0,0
2018-12-14,169.0,169.0800018310547,165.27999877929688,165.47999572753906,40703700,0,0
2018-12-17,165.4499969482422,168.35000610351562,162.72999572753906,163.94000244140625,44287900,0,0
2018-12-18,165.3800048828125,167.52999877929688,164.38999938964844,166.07000732421875,33841500,0,0
2018-12-19,166.0,167.4499969482422,159.08999633789062,160.88999938964844,49047300,0,0
2018-12-20,160.39999389648438,162.11000061035156,155.3000030517578,156.8300018310547,64773000,0,0
2018-12-21,156.86000061035156,158.16000366210938,149.6300048828125,150.72999572753906,95744600,0,0
2018-12-24,148.14999389648438,151.5500030517578,146.58999633789062,146.8300018310547,37169200,0,0
2018-12-26,148.3000030517578,157.22999572753906,146.72000122070312,157.1699981689453,58582500,0,0
2018-12-27,155.83999633789062,156.77000427246094,150.07000732421875,156.14999389648438,53117100,0,0
2018-12-28,157.5,158.52000427246094,154.5500030517578,156.22999572753906,42291400,0,0
2018-12-31,158.52999877929688,159.36000061035156,156.47999572753906,157.74000549316406,35003500,0,0
2019-01-02,154.88999938964844,158.85000610351562,154.22999572753906,157.9199981689453,37039700,0,0
2019-01-03,143.97999572753906,145.72000122070312,142.0,142.19000244140625,91312200,0,0
2019-01-04,144.52999877929688,148.5500030517578,143.8000030517578,148.25999450683594,58607100,0,0
2019-01-07,148.6999969482422,148.8300018310547,145.89999389648438,147.92999267578125,54777800,0,0
2019-01-08,149.55999755859375,151.82000732421875,148.52000427246094,150.75,41025300,0,0
2019-01-09,151.2899932861328,154.52999877929688,149.6300048828125,153.30999755859375,45099100,0,0
2019-01-10,152.5,153.97000122070312,150.86000061035156,153.8000030517578,35780700,0,0
2019-01-11,152.8800048828125,153.6999969482422,151.50999450683594,152.2899932861328,27023200,0,0
2019-01-14,150.85000610351562,151.27000427246094,149.22000122070312,150.0,32439200,0,0
2019-01-15,150.27000427246094,153.38999938964844,150.0500030517578,153.07000732421875,28710900,0,0
2019-01-16,153.0800018310547,155.8800048828125,153.0,154.94000244140625,30569700,0,0
2019-01-17,154.1999969482422,157.66000366210938,153.25999450683594,155.86000061035156,29821200,0,0
2019-01-18,157.5,157.8800048828125,155.97999572753906,156.82000732421875,33751000,0,0
2019-01-22,156.41000366210938,156.72999572753906,152.6199951171875,153.3000030517578,30394000,0,0
2019-01-23,154.14999389648438,155.13999938964844,151.6999969482422,153.9199981689453,23130600,0,0
2019-01-24,154.11000061035156,154.47999572753906,151.74000549316406,152.6999969482422,25441500,0,0
2019-01-25,155.47999572753906,158.1300048828125,154.32000732421875,157.75999450683594,33535500,0,0
2019-01-28,155.7899932861328,156.3300018310547,153.66000366210938,156.3000030517578,26192100,0,0
2019-01-29,156.25,158.1300048828125,154.11000061035156,154.67999267578125,41587200,0,0
2019-01-30,163.25,166.14999389648438,160.22999572753906,165.25,61109800,0,0
2019-01-31,166.11000061035156,169.0,164.55999755859375,166.44000244140625,40739600,0,0
2019-02-01,166.9600067138672,168.97999572753906,165.92999267578125,166.52000427246094,32668100,0,0
2019-02-04,167.41000366210938,171.66000366210938,167.27999877929688,171.25,31495500,0,0
2019-02-05,172.86000061035156,175.0800018310547,172.35000610351562,174.17999267578125,36101600,0,0
2019-02-06,174.64999389648438,175.57000732421875,172.85000610351562,174.24000549316406,28239600,0,0
2019-02-07,172.39999389648438,173.94000244140625,170.33999633789062,170.94000244140625,31741700,0,0
2019-02-08,168.99000549316406,170.66000366210938,168.4199981689453,170.41000366210938,23820000,0,0
2019-02-11,171.0500030517578,171.2100067138672,169.25,169.42999267578125,20993400,0,0
2019-02-12,170.10000610351562,171.0,169.6999969482422,170.88999938964844,22283500,0,0
2019-02-13,171.38999938964844,172.47999572753906,169.9199981689453,170.17999267578125,22490200,0,0
2019-02-14,169.7100067138672,171.25999450683594,169.3800048828125,170.8000030517578,21835700,0,0
2019-02-15,171.25,171.6999969482422,169.75,170.4199981689453,24626800,0,0
2019-02-19,169.7100067138672,171.44000244140625,169.49000549316406,170.92999267578125,18972800,0,0
2019-02-20,171.19000244140625,173.32000732421875,170.99000549316406,172.02999877929688,26114400,0,0
2019-02-21,171.8000030517578,172.3699951171875,170.3000030517578,171.05999755859375,17249700,0,0
2019-02-22,171.5800018310547,173.0,171.3800048828125,172.97000122070312,18913200,0,0
2019-02-25,174.16000366210938,175.8699951171875,173.9499969482422,174.22999572753906,21873400,0,0
2019-02-26,173.7100067138672,175.3000030517578,173.1699981689453,174.3300018310547,17070200,0,0
2019-02-27,173.2100067138672,175.0,172.72999572753906,174.8699951171875,27835400,0,0
2019-02-28,174.32000732421875,174.91000366210938,172.9199981689453,173.14999389648438,28215400,0,0
2019-03-01,174.27999877929688,175.14999389648438,172.88999938964844,174.97000122070312,25886200,0,0
2019-03-04,175.69000244140625,177.75,173.97000122070312,175.85000610351562,27436200,0,0
2019-03-05,175.94000244140625,176.0,174.5399932861328,175.52999877929688,19737400,0,0
2019-03-06,174.6699981689453,175.49000549316406,173.94000244140625,174.52000427246094,20810400,0,0
2019-03-07,173.8699951171875,174.44000244140625,172.02000427246094,172.5,24796400,0,0
2019-03-08,170.32000732421875,173.07000732421875,169.5,172.91000366210938,23999400,0,0
2019-03-11,175.49000549316406,179.1199951171875,175.35000610351562,178.89999389648438,32011000,0,0
2019-03-12,180.0,182.6699981689453,179.3699951171875,180.91000366210938,32467600,0,0
2019-03-13,182.25,183.3000030517578,180.9199981689453,181.7100067138672,31032500,0,0
2019-03-14,183.89999389648438,184.10000610351562,182.55999755859375,183.72999572753906,23579500,0,0
2019-03-15,184.85000610351562,187.3300018310547,183.74000549316406,186.1199951171875,39042900,0,0
2019-03-18,185.8000030517578,188.38999938964844,185.7899932861328,188.02000427246094,26219800,0,0
2019-03-19,188.35000610351562,188.99000549316406,185.9199981689453,186.52999877929688,31646400,0,0
2019-03-20,186.22999572753906,189.49000549316406,184.72999572753906,188.16000366210938,31035200,0,0
2019-03-21,190.02000427246094,196.3300018310547,189.80999755859375,195.08999633789062,51034200,0,0
2019-03-22,195.33999633789062,197.69000244140625,190.77999877929688,191.0500030517578,42407700,0,0
2019-03-25,191.50999450683594,191.97999572753906,186.60000610351562,188.74000549316406,43845300,0,0
2019-03-26,191.66000366210938,192.8800048828125,184.5800018310547,186.7899932861328,49800500,0,0
2019-03-27,188.75,189.75999450683594,186.5500030517578,188.47000122070312,29848400,0,0
2019-03-28,188.9499969482422,189.55999755859375,187.52999877929688,188.72000122070312,20780400,0,0
2019-03-29,189.8300018310547,190.0800018310547,188.5399932861328,189.9499969482422,23564000,0,0
2019-04-01,191.63999938964844,191.67999267578125,188.3800048828125,191.24000549316406,27862000,0,0
2019-04-02,191.08999633789062,194.4600067138672,191.0500030517578,194.02000427246094,22765700,0,0
2019-04-03,193.25,196.5,193.14999389648438,195.35000610351562,23271800,0,0
2019-04-04,194.7899932861328,196.3699951171875,193.13999938964844,195.69000244140625,19114300,0,0
2019-04-05,196.4499969482422,197.10000610351562,195.92999267578125,197.0,18526600,0,0
2019-04-08,196.4199981689453,200.22999572753906,196.33999633789062,200.10000610351562,25881700,0,0
2019-04-09,200.32000732421875,202.85000610351562,199.22999572753906,199.5,35768200,0,0
2019-04-10,198.67999267578125,200.74000549316406,198.17999267578125,200.6199951171875,21695300,0,0
2019-04-11,200.85000610351562,201.0,198.44000244140625,198.9499969482422,20900800,0,0
2019-04-12,199.1999969482422,200.13999938964844,196.2100067138672,198.8699951171875,27760700,0,0
2019-04-15,198.5800018310547,199.85000610351562,198.00999450683594,199.22999572753906,17536600,0,0
2019-04-16,199.4600067138672,201.3699951171875,198.55999755859375,199.25,25696400,0,0
2019-04-17,199.5399932861328,203.3800048828125,198.61000061035156,203.1300048828125,28906800,0,0
2019-04-18,203.1199951171875,204.14999389648438,202.52000427246094,203.86000061035156,24195800,0,0
2019-04-22,202.8300018310547,204.94000244140625,202.33999633789062,204.52999877929688,19439500,0,0
2019-04-23,204.42999267578125,207.75,203.89999389648438,207.47999572753906,23323000,0,0
2019-04-24,207.36000061035156,208.47999572753906,207.0500030517578,207.16000366210938,17540600,0,0
2019-04-25,206.8300018310547,207.75999450683594,205.1199951171875,205.27999877929688,18543200,0,0
2019-04-26,204.89999389648438,205.0,202.1199951171875,204.3000030517578,18649100,0,0
2019-04-29,204.39999389648438,205.97000122070312,203.86000061035156,204.61000061035156,22204700,0,0
2019-04-30,203.05999755859375,203.39999389648438,199.11000061035156,200.6699981689453,46534900,0,0
2019-05-01,209.8800048828125,215.30999755859375,209.22999572753906,210.52000427246094,64827300,0,0
2019-05-02,209.83999633789062,212.64999389648438,208.1300048828125,209.14999389648438,31996300,0,0
2019-05-03,210.88999938964844,211.83999633789062,210.22999572753906,211.75,20892400,0,0
2019-05-06,204.2899932861328,208.83999633789062,203.5,208.47999572753906,32443100,0,0
2019-05-07,205.8800048828125,207.4199981689453,200.8300018310547,202.86000061035156,38763700,0,0
2019-05-08,201.89999389648438,205.33999633789062,201.75,202.89999389648438,26339500,0,0
2019-05-09,200.39999389648438,201.67999267578125,196.66000366210938,200.72000122070312,34908600,0,0
2019-05-10,197.4199981689453,198.85000610351562,192.77000427246094,197.17999267578125,41208700,0,0
2019-05-13,187.7100067138672,189.47999572753906,182.85000610351562,185.72000122070312,57430600,0,0
2019-05-14,186.41000366210938,189.6999969482422,185.41000366210938,188.66000366210938,36529700,0,0
2019-05-15,186.27000427246094,191.75,186.02000427246094,190.9199981689453,26544700,0,0
2019-05-16,189.91000366210938,192.47000122070312,188.83999633789062,190.0800018310547,33031400,0,0
2019-05-17,186.92999267578125,190.89999389648438,186.75999450683594,189.0,32879100,0,0
2019-05-20,183.52000427246094,184.35000610351562,180.27999877929688,183.08999633789062,38612300,0,0
2019-05-21,185.22000122070312,188.0,184.6999969482422,186.60000610351562,28364800,0,0
2019-05-22,184.66000366210938,185.7100067138672,182.5500030517578,182.77999877929688,29748600,0,0
2019-05-23,179.8000030517578,180.5399932861328,177.80999755859375,179.66000366210938,36529700,0,0
2019-05-24,180.1999969482422,182.13999938964844,178.6199951171875,178.97000122070312,23714700,0,0
2019-05-28,178.9199981689453,180.58999633789062,177.91000366210938,178.22999572753906,27948200,0,0
2019-05-29,176.4199981689453,179.35000610351562,176.0,177.3800048828125,28481200,0,0
2019-05-30,177.9499969482422,179.22999572753906,176.6699981689453,178.3000030517578,21218400,0,0
2019-05-31,176.22999572753906,177.99000549316406,174.99000549316406,175.07000732421875,27043600,0,0
2019-06-03,175.60000610351562,177.9199981689453,170.27000427246094,173.3000030517578,40396100,0,0
2019-06-04,175.44000244140625,179.8300018310547,174.52000427246094,179.63999938964844,30968000,0,0
2019-06-05,184.27999877929688,184.99000549316406,181.13999938964844,182.5399932861328,29773400,0,0
2019-06-06,183.0800018310547,185.47000122070312,182.14999389648438,185.22000122070312,22526300,0,0
2019-06-07,186.50999450683594,191.9199981689453,185.77000427246094,190.14999389648438,30684400,0,0
2019-06-10,191.80999755859375,195.3699951171875,191.6199951171875,192.5800018310547,26220900,0,0
